1,1,10,136,223
1,2,3,302,367
1,3,4,433,511
1,4,7,511,600
1,5,5,600,668
1,6,4,668,754
1,7,8,367,433
1,8,8,0,66
1,9,6,66,136
1,10,3,223,302
2,1,9,0,81
2,2,10,82,125
2,3,9,225,289
2,4,6,363,423
2,5,3,509,579
2,6,2,590,643
2,7,10,649,740
2,8,4,316,363
2,9,9,429,509
2,10,4,144,211
3,1,1,0,77
3,2,4,86,144
3,3,6,269,357
3,4,8,458,511
3,5,8,511,583
3,6,10,583,649
3,7,6,682,753
3,8,2,371,458
3,9,10,223,269
3,10,5,144,220
4,1,5,0,74
4,2,6,139,195
4,3,6,195,265
4,4,8,285,367
4,5,4,367,421
4,6,1,425,506
4,7,1,558,620
4,8,5,682,754
4,9,5,74,139
4,10,6,626,682
5,1,6,0,60
5,2,3,61,150
5,3,10,269,341
5,4,10,341,433
5,5,3,434,508
5,6,1,508,558
5,7,9,558,654
5,8,2,654,702
5,9,3,703,754
5,10,8,164,240
6,1,4,0,86
6,2,9,367,429
6,3,7,435,511
6,4,10,511,573
6,5,7,600,688
6,6,7,688,745
6,7,2,245,313
6,8,5,313,367
6,9,7,167,245
6,10,7,86,167
7,1,3,0,61
7,2,9,81,159
7,3,3,159,220
7,4,4,220,316
7,5,7,316,435
7,6,10,435,489
7,7,8,590,646
7,8,3,646,703
7,9,2,703,749
7,10,2,520,590
8,1,10,0,82
8,2,5,371,436
8,3,5,436,493
8,4,9,509,543
8,5,3,579,638
8,6,8,646,721
8,7,7,245,316
8,8,2,316,371
8,9,1,82,162
8,10,2,170,243
9,1,8,74,164
9,2,9,164,225
9,3,5,225,296
9,4,1,296,386
9,5,1,386,425
9,6,6,425,518
9,7,1,626,702
9,8,1,702,745
9,9,6,518,626
9,10,7,0,74
10,1,2,0,39
10,2,2,39,104
10,3,2,104,170
10,4,1,170,238
10,5,8,240,285
10,6,9,289,360
10,7,3,367,434
10,8,2,458,520
10,9,4,520,570
10,10,4,570,661
