1,1,1,0,13
1,2,1,13,87
1,3,2,90,101
1,4,2,101,136
1,5,4,176,252
1,6,1,265,345
1,7,3,362,373
1,8,9,458,488
1,9,8,522,561
1,10,2,630,694
2,1,8,27,46
2,2,7,53,120
2,3,10,170,254
2,4,7,428,497
2,5,3,628,692
2,6,8,279,342
2,7,1,120,168
2,8,4,497,561
2,9,3,561,628
2,10,7,342,428
3,1,8,84,88
3,2,8,88,169
3,3,8,169,213
3,4,6,358,405
3,5,3,545,555
3,6,9,662,669
3,7,6,498,537
3,8,6,592,652
3,9,3,287,350
3,10,2,0,14
4,1,3,0,37
4,2,10,51,59
4,3,6,75,140
4,4,5,157,172
4,5,1,172,232
4,6,1,345,457
4,7,7,604,685
4,8,2,457,495
4,9,10,254,307
4,10,9,506,539
5,1,7,0,53
5,2,10,59,120
5,3,7,146,218
5,4,6,266,301
5,5,4,409,441
5,6,4,441,461
5,7,6,652,693
5,8,3,555,559
5,9,7,120,146
5,10,4,461,466
6,1,9,0,8
6,2,2,32,90
6,3,10,120,154
6,4,3,165,212
6,5,2,224,297
6,6,2,342,431
6,7,2,431,453
6,8,10,597,637
6,9,8,465,522
6,10,6,537,592
7,1,4,0,84
7,2,5,225,289
7,3,5,457,521
7,4,4,620,643
7,5,4,643,691
7,6,8,589,616
7,7,7,529,586
7,8,10,154,170
7,9,5,385,457
7,10,8,342,348
8,1,5,0,89
8,2,9,113,211
8,3,8,213,279
8,4,10,307,363
8,5,3,423,481
8,6,7,497,529
8,7,9,598,632
8,8,9,632,662
8,9,10,559,597
8,10,3,373,423
9,1,9,8,47
9,2,8,71,84
9,3,4,104,115
9,4,2,136,185
9,5,7,218,245
9,6,7,245,342
9,7,8,348,434
9,8,6,448,498
9,9,1,622,692
9,10,5,521,622
10,1,8,46,71
10,2,3,124,165
10,3,5,172,225
10,4,9,323,366
10,5,10,531,559
10,6,8,580,589
10,7,10,671,693
10,8,8,561,580
10,9,9,488,506
10,10,5,622,667
11,1,5,89,105
11,2,4,138,176
11,3,6,202,266
11,4,10,637,649
11,5,10,649,671
11,6,10,12,51
11,7,5,289,363
11,8,1,548,616
11,9,3,481,545
11,10,9,366,458
12,1,6,0,75
12,2,4,84,91
12,3,5,105,157
12,4,9,266,323
12,5,1,457,548
12,6,7,586,604
12,7,5,667,693
12,8,4,91,104
12,9,9,211,266
12,10,3,350,362
13,1,10,0,12
13,2,9,47,113
13,3,3,115,124
13,4,2,185,224
13,5,1,232,265
13,6,2,297,342
13,7,5,363,385
13,8,8,434,458
13,9,9,669,687
13,10,9,539,598
14,1,8,0,27
14,2,3,37,115
14,3,4,115,138
14,4,6,140,202
14,5,3,212,287
14,6,6,301,358
14,7,10,363,465
14,8,10,465,531
14,9,2,535,630
14,10,7,685,694
15,1,4,252,341
15,2,8,458,465
15,3,4,466,489
15,4,2,495,535
15,5,8,620,692
15,6,4,341,409
15,7,2,14,32
15,8,4,561,620
15,9,1,87,118
15,10,6,409,448
