1,1,2,0,68
1,2,9,68,130
1,3,4,134,154
1,4,2,154,158
1,5,8,175,224
1,6,3,313,330
1,7,8,437,533
1,8,10,158,167
1,9,10,335,349
1,10,1,360,428
2,1,3,0,10
2,2,1,54,94
2,3,10,94,152
2,4,7,152,184
2,5,2,184,204
2,6,5,204,227
2,7,4,227,277
2,8,1,277,360
2,9,3,360,453
2,10,2,453,536
3,1,7,0,52
3,2,5,52,89
3,3,8,89,165
3,4,3,165,231
3,5,3,231,251
3,6,3,251,313
3,7,4,313,359
3,8,9,359,436
3,9,7,475,521
3,10,10,522,536
4,1,9,0,26
4,2,6,35,64
4,3,6,64,91
4,4,6,91,176
4,5,4,176,216
4,6,7,353,439
4,7,4,504,527
4,8,9,290,353
4,9,7,439,475
4,10,5,227,289
5,1,1,0,54
5,2,3,54,135
5,3,1,135,185
5,4,7,185,211
5,5,7,211,261
5,6,9,261,290
5,7,8,290,378
5,8,10,378,470
5,9,4,470,504
5,10,3,504,536
6,1,8,0,21
6,2,8,21,63
6,3,4,63,134
6,4,9,134,184
6,5,9,184,237
6,6,10,270,335
6,7,6,335,389
6,8,1,237,270
6,9,2,389,435
6,10,1,435,536
7,1,6,0,19
7,2,2,68,151
7,3,5,174,199
7,4,2,204,256
7,5,2,256,291
7,6,5,291,327
7,7,5,327,385
7,8,8,385,437
7,9,9,437,472
7,10,9,472,532
8,1,1,94,129
8,2,5,385,448
8,3,3,453,485
8,4,6,485,510
8,5,7,521,536
8,6,10,175,265
8,7,8,165,175
8,8,4,0,54
8,9,8,63,80
8,10,7,265,331
9,1,5,89,159
9,2,1,185,221
9,3,8,224,278
9,4,4,278,295
9,5,2,295,389
9,6,6,389,470
9,7,10,470,476
9,8,10,476,522
9,9,5,0,20
9,10,6,20,35
10,1,7,73,137
10,2,5,159,174
10,3,6,176,237
10,4,6,237,308
10,5,6,308,330
10,6,2,435,450
10,7,4,359,431
10,8,10,0,73
10,9,7,331,351
10,10,5,450,531
