1,1,5,0,32
1,2,2,66,116
1,3,3,179,237
1,4,6,247,336
1,5,3,405,420
2,1,7,194,261
2,2,3,347,405
2,3,5,429,455
2,4,5,280,344
2,5,1,28,80
3,1,5,137,171
3,2,4,173,198
3,3,6,198,247
3,4,1,446,475
3,5,4,263,314
4,1,4,73,118
4,2,1,399,429
4,3,3,296,347
4,4,6,429,472
4,5,4,0,43
5,1,7,0,30
5,2,4,43,73
5,3,7,85,134
5,4,1,290,306
5,5,6,421,429
6,1,2,0,13
6,2,3,237,280
6,3,7,286,337
6,4,2,339,378
6,5,7,409,475
7,1,6,0,56
7,2,6,56,92
7,3,1,132,184
7,4,2,200,218
7,5,2,300,339
8,1,7,30,85
8,2,7,261,286
8,3,5,344,429
8,4,6,139,198
8,5,5,455,475
9,1,2,13,66
9,2,1,234,290
9,3,2,116,200
9,4,4,314,383
9,5,3,420,475
10,1,5,220,234
10,2,5,260,280
10,3,1,324,384
10,4,5,234,260
10,5,5,77,137
11,1,3,0,68
11,2,3,99,179
11,3,1,306,324
11,4,7,377,409
11,5,7,337,377
12,1,5,32,77
12,2,1,384,399
12,3,2,218,236
12,4,2,441,474
12,5,1,0,28
13,1,3,280,296
13,2,4,383,432
13,3,5,171,220
13,4,4,432,463
13,5,6,92,139
14,1,3,68,99
14,2,4,118,173
14,3,1,184,234
14,4,2,236,300
14,5,2,378,441
15,1,1,80,132
15,2,7,134,194
15,3,6,336,421
15,4,1,429,446
15,5,4,198,263
