1,1,8,0,51
1,2,7,56,98
1,3,3,98,131
1,4,1,209,273
1,5,3,441,498
1,6,9,498,512
1,7,2,273,375
1,8,5,51,56
1,9,8,131,209
1,10,5,375,441
2,1,2,0,16
2,2,9,16,84
2,3,9,84,128
2,4,9,128,169
2,5,7,260,310
2,6,1,310,333
2,7,7,333,350
2,8,4,350,434
2,9,10,434,507
2,10,3,189,260
3,1,7,0,55
3,2,6,120,129
3,3,10,156,166
3,4,5,166,232
3,5,5,232,250
3,6,4,250,329
3,7,10,419,429
3,8,4,459,505
3,9,4,434,459
3,10,2,375,419
4,1,8,51,93
4,2,5,95,121
4,3,5,121,135
4,4,3,135,189
4,5,9,244,307
4,6,3,307,340
4,7,10,340,410
4,8,3,418,441
4,9,7,441,479
4,10,7,479,509
5,1,4,0,57
5,2,1,60,66
5,3,4,66,94
5,4,4,94,168
5,5,9,169,244
5,6,10,244,339
5,7,5,342,354
5,8,1,354,418
5,9,5,451,508
5,10,9,418,450
6,1,5,60,95
6,2,6,95,120
6,3,1,120,171
6,4,4,171,189
6,5,7,189,252
6,6,5,252,273
6,7,5,273,342
6,8,3,342,418
6,9,6,418,512
6,10,1,0,60
7,1,10,0,75
7,2,1,75,120
7,3,7,120,186
7,4,2,186,262
7,5,3,262,307
7,6,9,307,354
7,7,6,354,418
7,8,1,418,434
7,9,1,434,462
7,10,1,462,508
8,1,6,0,90
8,2,1,171,188
8,3,4,189,241
8,4,8,241,325
8,5,8,325,401
8,6,9,450,498
8,7,8,112,127
8,8,6,129,170
8,9,8,93,112
8,10,8,401,445
9,1,5,0,26
9,2,3,26,38
9,3,3,38,91
9,4,10,91,156
9,5,10,179,242
9,6,7,350,441
9,7,8,499,508
9,8,5,441,451
9,9,8,451,499
9,10,6,248,282
10,1,3,0,22
10,2,2,22,78
10,3,2,78,167
10,4,10,167,179
10,5,6,179,248
10,6,7,252,260
10,7,6,282,354
10,8,9,354,414
10,9,2,419,498
10,10,3,498,512
