1,1,10,0,24
1,2,4,51,112
1,3,10,112,152
1,4,9,196,270
1,5,13,270,300
1,6,10,321,406
1,7,14,406,439
1,8,13,442,459
1,9,1,459,519
1,10,4,624,722
1,11,15,724,759
1,12,3,771,847
1,13,9,561,624
1,14,5,152,191
1,15,10,1072,1164
2,1,15,201,246
2,2,11,340,362
2,3,6,379,461
2,4,6,461,475
2,5,15,494,519
2,6,3,563,648
2,7,13,656,678
2,8,11,705,769
2,9,12,769,804
2,10,9,804,850
2,11,14,855,899
2,12,13,899,952
2,13,10,952,985
2,14,15,1007,1057
2,15,12,1065,1143
2,16,9,79,132
2,17,9,132,196
2,18,12,0,75
2,19,11,521,561
2,20,2,250,321
3,1,1,82,138
3,2,8,185,203
3,3,1,203,262
3,4,7,262,321
3,5,4,379,433
3,6,8,433,477
3,7,11,477,521
3,8,8,521,551
3,9,1,551,630
3,10,13,630,656
3,11,3,656,713
3,12,4,722,779
3,13,8,779,835
3,14,1,835,893
3,15,2,910,938
3,16,11,938,966
3,17,1,1037,1071
3,18,5,1071,1141
3,19,6,969,1037
3,20,3,37,82
3,21,6,321,379
3,22,3,0,37
3,23,15,138,185
4,1,3,234,290
4,2,5,302,368
4,3,9,410,490
4,4,9,490,514
4,5,10,586,625
4,6,9,625,644
4,7,10,644,698
4,8,13,698,734
4,9,5,764,848
4,10,15,848,882
4,11,6,882,936
4,12,6,936,969
4,13,1,972,1035
4,14,14,1043,1159
4,15,15,0,54
4,16,4,514,586
4,17,2,177,223
4,18,4,112,143
5,1,12,126,174
5,2,7,588,671
5,3,11,671,705
5,4,5,705,764
5,5,9,764,795
5,6,11,795,862
5,7,3,862,910
5,8,3,910,990
5,9,9,990,1039
5,10,6,1134,1164
5,11,13,85,126
5,12,13,1039,1134
5,13,2,451,509
5,14,8,35,85
5,15,15,321,397
5,16,6,0,35
5,17,11,234,321
5,18,11,415,451
5,19,5,509,588
5,20,3,174,234
5,21,5,397,415
6,1,6,35,61
6,2,9,61,79
6,3,7,100,117
6,4,11,138,216
6,5,15,519,608
6,6,8,625,677
6,7,15,686,706
6,8,2,938,1000
6,9,2,1000,1024
6,10,6,1037,1083
6,11,8,477,514
6,12,14,291,393
6,13,2,223,250
6,14,9,0,29
6,15,8,835,910
7,1,2,0,89
7,2,3,89,162
7,3,9,270,319
7,4,4,319,356
7,5,11,362,405
7,6,15,440,494
7,7,9,514,561
7,8,14,609,709
7,9,3,713,771
7,10,15,771,837
7,11,2,860,878
7,12,15,882,919
7,13,1,919,972
7,14,13,972,1004
7,15,13,1004,1028
7,16,9,1101,1137
7,17,4,1028,1101
8,1,7,49,100
8,2,2,100,177
8,3,14,177,213
8,4,13,213,265
8,5,1,265,304
8,6,7,321,358
8,7,9,358,410
8,8,12,410,443
8,9,10,464,539
