1,1,6,70,95
1,2,3,107,151
1,3,5,0,70
1,4,1,151,233
1,5,7,273,313
2,1,2,0,24
2,2,2,57,76
2,3,1,127,143
2,4,7,232,273
2,5,4,171,206
3,1,6,26,69
3,2,1,88,127
3,3,7,127,142
3,4,3,151,202
3,5,5,257,304
4,1,6,0,26
4,2,1,47,88
4,3,6,95,172
4,4,5,201,257
4,5,2,261,312
5,1,5,107,149
5,2,6,172,238
5,3,6,238,293
5,4,1,0,47
5,5,3,78,107
6,1,3,0,78
6,2,2,78,143
6,3,3,232,305
6,4,7,143,232
6,5,5,305,314
7,1,7,0,40
7,2,7,40,63
7,3,4,81,171
7,4,4,293,312
7,5,2,209,261
8,1,5,70,99
8,2,1,241,309
8,3,2,24,57
8,4,2,150,209
8,5,1,233,241
9,1,4,0,41
9,2,7,63,72
9,3,7,72,127
9,4,5,149,201
9,5,3,202,232
10,1,4,41,81
10,2,4,206,293
10,3,6,293,311
10,4,5,99,107
10,5,2,143,150
