1,1,7,0,37
1,2,6,43,101
1,3,3,119,132
1,4,5,204,288
1,5,15,394,456
1,6,3,536,566
1,7,9,659,670
1,8,10,701,748
1,9,9,855,892
1,10,12,818,829
2,1,13,0,31
2,2,5,31,56
2,3,15,61,135
2,4,14,146,210
2,5,4,400,488
2,6,10,488,566
2,7,13,649,743
2,8,14,754,826
2,9,5,840,899
2,10,5,309,372
3,1,12,0,39
3,2,8,442,449
3,3,5,525,599
3,4,15,629,634
3,5,2,641,653
3,6,15,714,751
3,7,9,227,291
3,8,4,805,847
3,9,15,313,394
3,10,13,856,861
4,1,10,0,14
4,2,11,61,116
4,3,7,118,156
4,4,9,166,227
4,5,11,294,337
4,6,14,387,423
4,7,13,511,575
4,8,5,599,692
4,9,11,891,899
4,10,6,438,511
5,1,1,12,77
5,2,3,116,119
5,3,12,126,195
5,4,7,261,302
5,5,7,302,321
5,6,1,358,419
5,7,2,583,633
5,8,12,780,818
5,9,8,859,892
5,10,7,483,490
6,1,2,0,61
6,2,11,116,142
6,3,7,156,261
6,4,11,337,400
6,5,13,490,511
6,6,7,568,631
6,7,2,633,641
6,8,6,700,758
6,9,11,400,480
6,10,2,774,810
7,1,14,0,32
7,2,12,285,341
7,3,6,345,359
7,4,9,382,472
7,5,15,481,549
7,6,10,566,583
7,7,14,598,701
7,8,11,846,891
7,9,1,823,830
7,10,15,751,816
8,1,14,210,284
8,2,1,305,358
8,3,15,634,686
8,4,1,745,779
8,5,14,826,863
8,6,1,496,564
8,7,7,397,455
8,8,10,864,900
8,9,13,136,197
8,10,9,692,721
9,1,11,0,10
9,2,8,17,73
9,3,8,73,129
9,4,6,150,163
9,5,3,187,272
9,6,1,272,305
9,7,2,334,392
9,8,4,616,719
9,9,11,817,846
9,10,4,719,760
10,1,8,7,17
10,2,13,85,115
10,3,11,142,172
10,4,8,449,481
10,5,4,519,541
10,6,15,549,598
10,7,6,681,700
10,8,12,734,780
10,9,3,797,824
10,10,6,283,326
11,1,1,0,12
11,2,6,12,43
11,3,3,76,116
11,4,10,136,207
11,5,4,257,324
11,6,6,326,345
11,7,1,446,496
11,8,4,541,600
11,9,8,660,666
11,10,13,772,856
12,1,15,135,188
12,2,12,278,285
12,3,5,288,309
12,4,6,359,438
12,5,1,564,624
12,6,10,748,787
12,7,12,829,848
12,8,9,797,815
12,9,7,882,893
12,10,11,480,523
13,1,1,232,268
13,2,10,394,410
13,3,3,417,465
13,4,11,523,615
13,5,8,649,660
13,6,9,670,692
13,7,2,858,872
13,8,6,882,899
13,9,11,757,817
13,10,9,129,166
14,1,5,0,31
14,2,9,75,129
14,3,5,144,204
14,4,10,207,269
14,5,10,269,294
14,6,3,301,399
14,7,9,472,564
14,8,12,577,668
14,9,7,808,815
14,10,1,857,900
15,1,8,0,7
15,2,13,31,85
15,3,1,108,169
15,4,2,171,250
15,5,8,532,555
15,6,3,566,605
15,7,15,605,629
15,8,12,674,734
15,9,5,792,830
15,10,8,279,352
16,1,15,0,61
16,2,4,117,156
16,3,13,197,220
16,4,8,221,279
16,5,13,282,326
16,6,12,341,366
16,7,12,366,393
16,8,7,490,568
16,9,13,575,649
16,10,2,718,774
17,1,12,39,51
17,2,2,61,132
17,3,2,132,171
17,4,10,294,316
17,5,4,488,519
17,6,6,587,633
17,7,3,633,680
17,8,1,715,739
17,9,1,779,823
17,10,13,861,899
18,1,14,93,146
18,2,14,284,311
18,3,10,316,360
18,4,10,360,394
18,5,2,455,530
18,6,6,661,681
18,7,3,717,797
18,8,15,820,899
18,9,11,172,176
18,10,15,686,714
