1,1,2,0,58
1,2,4,130,236
1,3,10,388,416
1,4,8,455,482
1,5,13,690,746
1,6,13,746,844
1,7,12,893,899
1,8,2,576,664
1,9,14,296,329
1,10,8,419,455
2,1,1,0,30
2,2,3,50,148
2,3,13,150,204
2,4,7,270,357
2,5,3,360,421
2,6,4,450,531
2,7,1,539,555
2,8,1,595,638
2,9,6,578,590
2,10,9,436,440
3,1,5,0,34
3,2,14,86,122
3,3,11,144,183
3,4,10,185,249
3,5,15,260,323
3,6,12,366,386
3,7,15,488,554
3,8,4,627,688
3,9,8,688,768
3,10,1,842,901
4,1,9,311,361
4,2,14,400,446
4,3,7,568,616
4,4,1,638,646
4,5,6,651,692
4,6,1,794,810
4,7,1,810,842
4,8,3,878,899
4,9,11,65,140
4,10,9,719,791
5,1,14,29,86
5,2,7,96,114
5,3,15,187,241
5,4,14,249,296
5,5,10,352,367
5,6,14,446,467
5,7,11,470,569
5,8,5,569,633
5,9,6,717,758
5,10,8,768,847
6,1,8,0,81
6,2,10,90,131
6,3,11,183,186
6,4,9,235,250
6,5,10,286,352
6,6,9,361,398
6,7,9,456,479
6,8,3,480,539
6,9,12,755,826
6,10,3,847,878
7,1,6,11,90
7,2,8,109,191
7,3,8,191,212
7,4,1,250,253
7,5,15,323,380
7,6,10,554,558
7,7,15,621,681
7,8,1,789,794
7,9,5,704,767
7,10,13,844,901
8,1,11,239,304
8,2,14,395,400
8,3,9,440,456
8,4,8,482,524
8,5,5,529,567
8,6,5,682,704
8,7,2,877,900
8,8,5,633,682
8,9,2,465,475
8,10,1,30,60
9,1,2,58,107
9,2,15,117,165
9,3,7,217,240
9,4,8,241,312
9,5,8,312,346
9,6,7,357,381
9,7,12,386,457
9,8,9,556,596
9,9,14,701,786
9,10,4,872,900
10,1,6,353,419
10,2,12,457,513
10,3,5,522,529
10,4,1,555,595
10,5,9,627,641
10,6,12,652,691
10,7,3,731,793
10,8,14,177,249
10,9,10,42,90
10,10,4,253,347
11,1,10,33,42
11,2,1,60,135
11,3,14,172,177
11,4,13,204,257
11,5,5,270,359
11,6,9,479,556
11,7,7,709,719
11,8,2,740,774
11,9,10,802,876
11,10,13,573,640
12,1,3,204,266
12,2,1,484,502
12,3,10,523,547
12,4,12,591,638
12,5,2,837,877
12,6,4,375,426
12,7,11,762,835
12,8,13,0,30
12,9,11,709,762
12,10,12,58,93
13,1,10,0,33
13,2,7,39,49
13,3,7,49,96
13,4,1,253,375
13,5,2,390,465
13,6,10,513,523
13,7,9,704,719
13,8,1,719,789
13,9,14,806,898
13,10,14,685,701
14,1,9,84,99
14,2,13,122,150
14,3,3,150,204
14,4,11,414,458
14,5,10,581,636
14,6,4,347,375
14,7,2,547,576
