1,1,8,0,56
1,2,8,56,131
1,3,8,131,181
1,4,6,212,234
1,5,6,234,303
1,6,3,303,321
1,7,8,333,347
1,8,8,372,445
1,9,5,445,480
1,10,4,480,491
2,1,10,100,161
2,2,5,176,225
2,3,7,225,277
2,4,2,286,302
2,5,6,303,336
2,6,1,337,347
2,7,7,347,375
2,8,5,375,422
2,9,8,445,474
2,10,1,0,58
3,1,9,0,79
3,2,9,79,108
3,3,9,108,170
3,4,3,170,179
3,5,10,179,233
3,6,5,233,290
3,7,3,460,505
3,8,8,290,326
3,9,9,330,374
3,10,2,382,460
4,1,5,56,71
4,2,3,220,288
4,3,9,289,330
4,4,1,366,420
4,5,1,420,429
4,6,2,0,56
4,7,1,107,192
4,8,4,330,366
4,9,9,494,500
4,10,9,429,494
5,1,3,0,6
5,2,3,6,39
5,3,3,39,130
5,4,2,141,235
5,5,9,382,411
5,6,10,267,348
5,7,10,235,267
5,8,6,432,472
5,9,2,374,382
5,10,10,411,428
6,1,4,0,20
6,2,4,48,52
6,3,4,52,137
6,4,6,137,212
6,5,4,212,226
6,6,4,226,330
6,7,3,330,351
6,8,8,351,372
6,9,7,375,416
6,10,4,424,466
7,1,7,176,199
7,2,1,270,289
7,3,1,289,337
7,4,2,337,374
7,5,1,432,510
7,6,6,374,432
7,7,5,100,176
7,8,1,199,270
7,9,10,15,100
7,10,7,0,15
8,1,10,0,4
8,2,10,4,11
8,3,5,290,360
8,4,3,360,390
8,5,7,416,481
8,6,2,235,286
8,7,10,161,170
8,8,3,179,220
8,9,4,20,48
8,10,2,56,141
9,1,6,50,88
9,2,7,88,130
9,3,7,130,158
9,4,3,158,163
9,5,9,170,289
9,6,8,326,333
9,7,10,348,388
9,8,6,472,509
9,9,6,15,20
9,10,6,0,15
10,1,4,137,197
10,2,8,197,273
10,3,7,277,347
10,4,10,388,398
10,5,4,398,424
10,6,3,424,442
10,7,1,58,107
10,8,10,442,503
10,9,5,0,27
10,10,6,27,50
