1,1,11,0,48
1,2,15,52,99
1,3,4,105,217
1,4,5,263,282
1,5,7,289,331
1,6,1,331,347
1,7,6,347,409
1,8,6,472,484
1,9,10,547,562
1,10,14,590,653
1,11,2,691,733
1,12,5,219,263
1,13,3,487,540
1,14,6,655,691
1,15,6,409,472
2,1,2,0,28
2,2,2,28,103
2,3,7,103,174
2,4,15,174,235
2,5,4,248,266
2,6,3,266,308
2,7,15,375,432
2,8,2,436,477
2,9,15,334,363
2,10,11,516,577
2,11,3,577,614
2,12,9,485,515
2,13,9,308,326
2,14,4,327,332
2,15,12,639,677
3,1,4,0,25
3,2,4,25,72
3,3,5,214,219
3,4,11,226,297
3,5,10,297,360
3,6,4,360,419
3,7,1,422,516
3,8,1,516,522
3,9,10,522,547
3,10,12,547,568
3,11,13,568,612
3,12,14,673,762
3,13,4,72,105
3,14,2,105,195
3,15,1,204,214
4,1,13,0,22
4,2,8,35,44
4,3,9,44,105
4,4,13,105,130
4,5,7,174,216
4,6,1,216,300
4,7,3,308,368
4,8,13,368,394
4,9,10,394,411
4,10,1,412,422
4,11,9,422,485
4,12,13,505,566
4,13,9,569,627
4,14,7,627,704
4,15,7,22,30
5,1,5,0,67
5,2,3,84,136
5,3,12,136,162
5,4,11,169,226
5,5,9,266,296
5,6,1,300,324
5,7,5,330,409
5,8,4,419,436
5,9,8,438,478
5,10,4,478,513
5,11,9,515,569
5,12,6,569,575
5,13,11,577,605
5,14,11,605,697
5,15,5,697,761
6,1,3,0,84
6,2,1,137,184
6,3,1,184,204
6,4,4,217,248
6,5,13,248,325
6,6,11,335,360
6,7,15,363,375
6,8,8,375,438
6,9,6,498,537
6,10,1,704,758
6,11,10,699,704
6,12,1,537,611
6,13,7,438,498
6,14,11,90,105
6,15,1,611,666
7,1,14,0,63
7,2,14,63,100
7,3,15,100,106
7,4,15,106,163
7,5,8,163,224
7,6,6,289,342
7,7,4,342,359
7,8,1,359,412
7,9,10,412,469
7,10,14,522,590
7,11,5,590,673
7,12,8,673,706
7,13,4,706,773
7,14,10,469,522
7,15,7,224,289
8,1,6,0,73
8,2,6,73,142
8,3,10,142,199
8,4,2,199,207
8,5,10,207,223
8,6,15,235,314
8,7,15,314,334
8,8,12,334,411
8,9,5,411,489
8,10,2,489,544
8,11,2,544,594
8,12,15,594,665
8,13,1,666,696
8,14,8,706,727
8,15,15,727,756
9,1,7,35,102
9,2,10,102,139
9,3,9,143,214
9,4,14,216,224
9,5,13,325,365
9,6,7,398,438
9,7,13,482,505
9,8,8,638,663
9,9,12,677,707
9,10,8,727,756
9,11,1,522,532
9,12,6,537,560
9,13,8,224,230
9,14,10,562,638
9,15,8,0,35
10,1,12,75,134
10,2,10,199,205
10,3,6,205,264
10,4,6,264,271
10,5,12,274,297
10,6,5,297,330
10,7,7,331,398
10,8,5,134,197
10,9,3,398,487
10,10,4,575,648
10,11,3,648,704
10,12,1,0,72
10,13,7,498,539
10,14,10,704,763
10,15,3,540,575
11,1,15,0,52
11,2,5,67,124
11,3,11,124,136
11,4,14,157,216
11,5,11,360,425
11,6,12,425,437
11,7,14,437,489
11,8,14,653,673
11,9,7,539,561
11,10,8,52,58
11,11,12,224,274
11,12,15,673,725
11,13,12,489,538
11,14,2,594,636
11,15,6,725,769
12,1,11,48,90
12,2,14,100,157
12,3,2,207,261
12,4,2,261,271
12,5,10,280,296
12,6,11,297,335
12,7,9,627,655
12,8,4,655,701
12,9,13,157,206
12,10,7,561,624
12,11,15,432,514
12,12,9,335,422
12,13,15,514,561
12,14,9,16,35
12,15,13,701,771
13,1,1,87,137
13,2,11,137,169
13,3,10,224,280
13,4,2,280,346
13,5,2,395,436
13,6,4,436,478
13,7,5,489,563
13,8,12,568,639
13,9,11,699,769
13,10,9,0,16
13,11,2,346,395
13,12,13,62,87
13,13,13,22,62
13,14,12,169,224
13,15,10,639,699
14,1,7,0,20
14,2,10,20,97
14,3,6,143,203
14,4,9,226,266
14,5,14,266,361
14,6,3,368,387
14,7,13,394,482
14,8,6,691,716
14,9,7,716,759
14,10,9,105,143
14,11,8,482,577
14,12,3,759,770
14,13,2,655,685
14,14,13,206,226
14,15,6,577,655
15,1,12,0,75
15,2,8,75,136
15,3,3,136,231
15,4,3,231,266
15,5,8,327,359
15,6,14,361,421
15,7,11,461,516
15,8,4,516,564
15,9,15,564,580
15,10,8,580,613
15,11,13,613,670
15,12,9,670,759
15,13,7,759,772
15,14,4,266,327
15,15,11,425,461
