1,1,12,78,99
1,2,9,144,162
1,3,13,218,233
1,4,1,251,284
1,5,14,373,420
1,6,7,481,538
1,7,8,538,624
1,8,4,637,681
1,9,11,843,866
1,10,1,866,901
2,1,1,0,79
2,2,7,144,227
2,3,14,235,273
2,4,12,289,344
2,5,9,429,465
2,6,11,502,535
2,7,1,541,608
2,8,3,675,738
2,9,15,791,843
2,10,1,480,490
3,1,15,0,63
3,2,3,135,227
3,3,15,457,487
3,4,7,538,555
3,5,4,681,736
3,6,10,780,842
3,7,8,848,876
3,8,12,356,422
3,9,7,270,340
3,10,6,99,135
4,1,7,48,117
4,2,15,122,141
4,3,5,154,220
4,4,5,220,255
4,5,13,276,322
4,6,6,516,593
4,7,7,642,717
4,8,11,797,825
4,9,6,720,790
4,10,3,831,906
5,1,1,79,171
5,2,10,186,217
5,3,3,260,332
5,4,7,340,399
5,5,4,468,540
5,6,3,574,675
5,7,11,688,712
5,8,2,719,731
5,9,9,784,822
5,10,3,410,461
6,1,14,94,146
6,2,11,368,398
6,3,2,398,417
6,4,12,479,561
6,5,6,593,713
6,6,8,724,786
6,7,14,882,910
6,8,6,713,720
6,9,10,268,277
6,10,10,217,224
7,1,1,178,251
7,2,11,339,361
7,3,11,453,502
7,4,5,505,517
7,5,12,561,582
7,6,5,608,662
7,7,5,255,309
7,8,10,862,902
7,9,10,377,437
7,10,4,75,107
8,1,6,0,36
8,2,5,51,101
8,3,2,174,208
8,4,14,286,373
8,5,2,384,396
8,6,12,422,479
8,7,4,540,582
8,8,15,682,715
8,9,4,736,745
8,10,2,887,904
9,1,2,52,93
9,2,6,175,201
9,3,11,206,235
9,4,15,253,283
9,5,4,348,401
9,6,13,533,616
9,7,2,669,676
9,8,4,107,157
9,9,9,878,903
9,10,1,681,714
10,1,12,0,78
10,2,11,235,293
10,3,1,352,416
10,4,8,428,450
10,5,10,470,535
10,6,1,645,681
10,7,13,845,905
10,8,9,683,784
10,9,2,784,845
10,10,7,555,626
11,1,13,34,100
11,2,12,262,289
11,3,13,616,633
11,4,2,676,697
11,5,13,739,817
11,6,11,825,843
11,7,2,845,868
11,8,6,882,910
11,9,6,201,228
11,10,2,417,474
12,1,8,0,94
12,2,4,157,235
12,3,3,235,260
12,4,1,416,480
12,5,14,577,619
12,6,9,623,683
12,7,5,750,768
12,8,15,843,910
12,9,2,286,384
12,10,12,99,137
13,1,5,0,51
13,2,13,100,127
13,3,12,202,262
13,4,9,355,418
13,5,6,420,516
13,6,11,562,603
13,7,1,608,645
13,8,15,660,682
13,9,7,836,884
13,10,4,897,910
14,1,4,0,75
14,2,6,81,99
14,3,7,117,144
14,4,1,284,297
14,5,6,299,394
14,6,4,401,468
14,7,5,517,593
14,8,10,608,650
14,9,11,712,797
14,10,8,232,282
15,1,7,0,48
15,2,10,135,169
15,3,8,192,232
15,4,4,235,318
15,5,12,344,356
15,6,3,514,574
15,7,7,626,642
15,8,1,714,757
15,9,1,757,795
15,10,9,822,878
16,1,2,0,22
16,2,15,63,116
16,3,13,127,194
16,4,2,271,286
16,5,5,402,464
16,6,5,662,750
16,7,3,752,831
16,8,7,227,270
16,9,15,600,660
16,10,12,834,885
17,1,11,293,323
17,2,15,325,385
17,3,10,437,470
17,4,14,641,677
17,5,5,768,816
17,6,12,885,906
17,7,13,683,717
17,8,1,490,541
17,9,9,162,195
17,10,13,233,276
18,1,9,104,144
18,2,8,150,192
18,3,11,323,339
18,4,8,382,428
18,5,10,535,570
18,6,8,630,638
18,7,13,638,654
18,8,13,654,683
18,9,7,717,759
18,10,6,817,882
19,1,13,0,34
19,2,8,103,150
19,3,12,180,202
19,4,15,385,457
19,5,13,475,533
19,6,9,599,623
19,7,8,709,724
19,8,5,816,885
19,9,6,36,81
19,10,9,556,585
20,1,10,169,186
20,2,6,228,299
20,3,13,405,475
20,4,14,510,577
20,5,12,694,758
20,6,11,603,688
20,7,14,0,27
20,8,5,101,154
20,9,8,786,848
20,10,9,585,599
21,1,13,194,218
21,2,4,582,637
21,3,8,638,659
21,4,6,790,817
21,5,7,884,905
21,6,10,224,268
21,7,6,394,420
21,8,1,297,352
21,9,6,135,175
21,10,1,817,863
22,1,14,146,198
22,2,15,283,325
22,3,3,461,514
22,4,7,820,836
22,5,4,854,897
22,6,7,759,820
22,7,3,332,373
22,8,15,218,253
22,9,10,650,705
22,10,3,49,98
23,1,11,6,76
23,2,2,93,153
23,3,1,171,178
23,4,9,195,270
23,5,13,322,405
23,6,7,405,481
23,7,2,568,632
23,8,8,659,709
23,9,12,758,834
23,10,11,535,562
24,1,9,0,23
24,2,11,135,206
24,3,9,278,302
24,4,4,318,348
24,5,11,361,368
24,6,3,373,390
24,7,15,487,568
24,8,12,582,660
24,9,14,725,795
24,10,2,868,887
25,1,2,208,271
25,2,11,398,453
25,3,2,474,568
25,4,15,568,600
25,5,8,624,630
25,6,12,660,669
25,7,13,717,739
25,8,3,0,49
25,9,3,98,133
25,10,10,902,908
26,1,11,0,6
26,2,14,27,94
26,3,12,137,180
26,4,5,309,365
26,5,5,593,608
26,6,2,632,669
26,7,10,705,780
26,8,11,866,908
26,9,4,823,854
26,10,8,450,535
27,1,10,0,76
27,2,11,76,135
27,3,2,153,174
27,4,8,282,382
27,5,3,390,410
27,6,10,570,608
27,7,12,669,694
27,8,15,715,791
27,9,13,817,845
27,10,9,903,909
28,1,8,94,103
28,2,15,141,218
28,3,9,302,355
28,4,10,365,377
28,5,9,418,429
28,6,5,464,505
28,7,14,619,641
28,8,2,697,719
28,9,3,738,752
28,10,14,799,882
29,1,2,22,52
29,2,10,76,135
29,3,9,270,278
29,4,10,278,301
29,5,14,420,510
29,6,14,677,725
29,7,14,795,799
29,8,1,799,816
29,9,8,876,904
29,10,2,731,779
30,1,15,116,122
30,2,14,273,286
30,3,5,365,402
30,4,9,465,556
30,5,4,745,823
30,6,14,198,235
30,7,5,885,899
30,8,10,842,862
30,9,10,301,365
30,10,9,23,104
