1,1,9,54,62
1,2,9,62,131
1,3,9,223,295
1,4,6,382,457
1,5,6,479,507
1,6,9,550,590
1,7,2,590,617
1,8,6,298,382
1,9,7,519,546
1,10,1,192,204
2,1,6,0,19
2,2,6,19,94
2,3,4,149,199
2,4,7,221,241
2,5,7,277,346
2,6,9,401,427
2,7,2,535,545
2,8,8,598,624
2,9,6,632,699
2,10,10,266,274
3,1,5,78,121
3,2,5,121,234
3,3,3,289,348
3,4,3,534,539
3,5,3,539,596
3,6,8,624,677
3,7,7,682,711
3,8,4,466,532
3,9,7,241,277
3,10,8,380,421
4,1,9,0,54
4,2,2,91,132
4,3,6,142,228
4,4,4,255,326
4,5,10,336,395
4,6,2,396,476
4,7,2,476,485
4,8,1,485,590
4,9,2,236,245
4,10,10,642,701
5,1,1,0,98
5,2,1,98,131
5,3,6,228,269
5,4,10,395,403
5,5,8,421,486
5,6,5,522,575
5,7,1,701,710
5,8,3,596,641
5,9,2,132,195
5,10,7,491,519
6,1,8,0,56
6,2,6,94,142
6,3,3,179,239
6,4,3,239,289
6,5,1,289,349
6,6,1,349,424
6,7,3,457,534
6,8,8,561,598
6,9,9,622,646
6,10,9,702,711
7,1,5,0,78
7,2,3,99,179
7,3,10,274,326
7,4,5,414,488
7,5,5,575,670
7,6,5,670,677
7,7,2,195,236
7,8,3,348,413
7,9,8,677,700
7,10,7,546,562
8,1,7,0,55
8,2,4,73,149
8,3,10,156,266
8,4,6,269,298
8,5,10,403,478
8,6,2,545,575
8,7,4,590,652
8,8,6,699,707
8,9,9,336,401
8,10,8,486,538
9,1,4,0,35
9,2,4,35,73
9,3,1,131,192
9,4,9,590,622
9,5,7,638,682
9,6,2,340,380
9,7,2,245,295
9,8,5,685,708
9,9,10,528,560
9,10,10,478,528
10,1,8,56,112
10,2,8,174,180
10,3,7,182,221
10,4,4,221,255
10,5,8,290,380
10,6,2,380,396
10,7,1,424,484
10,8,10,583,606
10,9,3,641,687
10,10,8,129,174
11,1,3,0,99
11,2,5,234,339
11,3,5,488,522
11,4,8,538,561
11,5,2,575,590
11,6,10,606,642
11,7,3,687,711
11,8,9,427,455
11,9,10,108,156
11,10,5,677,685
12,1,10,0,64
12,2,7,135,182
12,3,4,326,397
12,4,2,485,495
12,5,4,532,590
12,6,4,199,216
12,7,4,397,466
12,8,8,112,129
12,9,2,617,707
12,10,1,268,287
13,1,9,135,223
13,2,8,223,290
13,3,3,414,457
13,4,9,457,550
13,5,6,551,590
13,6,1,590,654
13,7,4,654,711
13,8,5,339,414
13,9,7,55,135
13,10,9,295,336
14,1,10,326,336
14,2,7,346,427
14,3,6,457,479
14,4,6,507,551
14,5,6,590,632
14,6,1,654,701
14,7,10,701,709
14,8,10,560,583
14,9,2,0,91
14,10,1,204,236
15,1,10,64,84
15,2,10,84,108
15,3,2,295,340
15,4,7,427,491
15,5,2,495,535
15,6,7,562,638
15,7,9,646,702
15,8,8,702,710
15,9,1,236,268
15,10,8,180,222
