1,1,9,31,38
1,2,5,40,109
1,3,8,121,176
1,4,8,184,242
1,5,9,255,277
1,6,8,331,358
1,7,1,358,398
1,8,10,418,512
1,9,10,565,588
1,10,6,0,17
2,1,2,40,56
2,2,4,115,194
2,3,1,238,278
2,4,9,278,302
2,5,4,351,441
2,6,8,7,40
2,7,5,518,527
2,8,4,550,578
2,9,2,634,685
2,10,8,0,7
3,1,2,0,40
3,2,6,142,227
3,3,3,232,319
3,4,3,319,327
3,5,7,375,421
3,6,3,454,523
3,7,5,527,596
3,8,7,637,678
3,9,5,596,636
3,10,4,68,115
4,1,7,0,63
4,2,2,63,98
4,3,9,100,206
4,4,2,248,296
4,5,6,296,354
4,6,9,375,466
4,7,5,508,518
4,8,3,523,608
4,9,3,608,618
4,10,9,629,686
5,1,1,72,155
5,2,7,165,188
5,3,10,198,242
5,4,4,291,298
5,5,2,313,363
5,6,3,363,424
5,7,3,445,454
5,8,6,469,501
5,9,9,584,629
5,10,9,0,21
6,1,9,40,100
6,2,10,107,141
6,3,3,188,232
6,4,10,242,298
6,5,4,298,351
6,6,6,354,407
6,7,8,475,572
6,8,5,0,40
6,9,3,424,445
6,10,7,628,637
7,1,4,0,68
7,2,2,98,177
7,3,9,206,255
7,4,4,441,508
7,5,7,555,628
7,6,7,82,90
7,7,10,376,418
7,8,5,636,687
7,9,1,327,357
7,10,4,535,550
8,1,1,0,72
8,2,5,109,191
8,3,5,191,272
8,4,8,358,390
8,5,2,395,472
8,6,4,584,615
8,7,4,615,677
8,8,8,677,686
8,9,9,535,584
8,10,7,301,339
9,1,6,107,142
9,2,7,188,238
9,3,7,259,301
9,4,9,353,375
9,5,6,407,450
9,6,2,472,517
9,7,2,574,634
9,8,10,517,539
9,9,1,637,670
9,10,6,17,107
10,1,2,177,248
10,2,1,322,327
10,3,7,339,375
10,4,8,390,433
10,5,7,488,555
10,6,10,588,608
10,7,3,618,687
10,8,2,296,313
10,9,8,433,475
10,10,8,40,93
11,1,10,0,90
11,2,7,90,165
11,3,6,227,257
11,4,5,272,295
11,5,1,308,322
11,6,3,327,362
11,7,6,450,469
11,8,4,508,535
11,9,8,572,626
11,10,8,176,184
12,1,3,138,188
12,2,4,240,291
12,3,7,421,488
12,4,5,501,508
12,5,1,508,559
12,6,1,559,574
12,7,1,574,637
12,8,1,670,685
12,9,10,298,376
12,10,10,90,107
13,1,3,0,80
13,2,10,141,198
13,3,4,198,240
13,4,5,411,501
13,5,6,501,534
13,6,10,610,687
13,7,5,331,411
13,8,6,534,610
13,9,8,242,331
13,10,3,80,138
14,1,9,21,31
14,2,1,155,238
14,3,7,238,259
14,4,6,259,295
14,5,5,295,331
14,6,9,466,535
14,7,4,578,584
14,8,7,63,82
14,9,6,610,682
14,10,10,539,565
15,1,8,93,121
15,2,1,278,308
15,3,9,308,353
15,4,1,398,449
15,5,1,449,487
15,6,2,517,574
15,7,8,626,676
15,8,4,677,686
15,9,1,487,506
15,10,2,363,395
