1,1,4,0,43
1,2,3,43,87
1,3,3,87,112
1,4,10,112,127
1,5,8,290,388
1,6,5,388,411
1,7,12,426,487
1,8,15,487,511
1,9,8,538,630
1,10,8,630,656
1,11,4,656,722
1,12,2,210,237
1,13,13,197,207
1,14,6,127,197
1,15,15,806,887
2,1,12,32,79
2,2,8,82,155
2,3,1,155,232
2,4,12,252,284
2,5,11,284,373
2,6,15,373,430
2,7,15,430,458
2,8,1,555,645
2,9,4,645,656
2,10,15,666,682
2,11,8,682,764
2,12,10,764,783
2,13,3,830,893
2,14,13,893,930
2,15,12,930,987
2,16,4,458,506
2,17,2,509,555
2,18,10,0,32
2,19,12,783,830
2,20,12,987,1047
3,1,1,0,66
3,2,15,66,136
3,3,5,136,204
3,4,8,257,290
3,5,2,290,375
3,6,13,375,433
3,7,9,433,452
3,8,10,452,538
3,9,5,538,596
3,10,5,596,631
3,11,12,631,679
3,12,9,679,722
3,13,2,722,753
3,14,6,806,885
3,15,7,940,970
3,16,15,204,257
3,17,15,1092,1154
3,18,15,753,806
3,19,7,970,1019
3,20,9,1067,1092
3,21,4,1053,1067
3,22,7,1019,1053
3,23,1,885,940
4,1,5,0,94
4,2,12,94,154
4,3,3,154,204
4,4,3,204,250
4,5,9,250,296
4,6,12,296,350
4,7,11,373,430
4,8,14,451,562
4,9,11,562,590
4,10,9,590,649
4,11,10,649,665
4,12,11,720,784
4,13,3,784,814
4,14,10,814,930
4,15,1,940,968
4,16,1,1019,1087
4,17,3,1087,1116
4,18,6,665,720
5,1,13,0,88
5,2,1,88,147
5,3,2,147,210
5,4,6,210,244
5,5,10,350,376
5,6,9,376,415
5,7,3,415,483
5,8,1,483,522
5,9,15,522,589
5,10,3,612,648
5,11,2,648,711
5,12,5,711,768
5,13,2,768,856
5,14,10,1092,1128
5,15,6,589,612
5,16,5,939,985
5,17,7,856,939
5,18,8,1027,1092
5,19,14,985,1027
5,20,13,244,350
5,21,5,1128,1167
6,1,14,0,99
6,2,7,152,215
6,3,7,232,321
6,4,1,392,465
6,5,9,465,481
6,6,2,488,509
6,7,6,509,536
6,8,4,557,578
6,9,4,728,839
6,10,14,839,919
6,11,1,650,728
6,12,14,99,114
6,13,14,578,650
6,14,11,1001,1037
6,15,7,321,392
7,1,15,0,44
7,2,9,107,189
7,3,7,215,232
7,4,4,232,257
7,5,14,257,335
7,6,12,350,426
7,7,7,426,497
7,8,5,631,677
7,9,2,893,916
7,10,2,965,1018
7,11,5,820,893
7,12,9,916,965
7,13,12,497,616
7,14,14,677,746
7,15,14,746,820
7,16,15,335,348
7,17,11,44,72
8,1,2,0,37
8,2,10,37,87
8,3,4,87,105
8,4,7,105,152
8,5,10,152,221
8,6,11,221,259
8,7,5,259,322
8,8,3,322,354
8,9,2,450,488
8,10,11,488,545
8,11,10,545,585
8,12,2,585,628
8,13,11,628,659
8,14,3,659,723
8,15,9,723,766
8,16,6,766,797
8,17,8,797,815
8,18,13,815,839
8,19,13,839,875
8,20,4,354,450
8,21,1,973,1019
8,22,9,1019,1050
8,23,6,885,973
8,24,3,1116,1140
8,25,5,1050,1075
9,1,7,0,47
9,2,9,47,107
9,3,13,107,182
9,4,8,182,208
9,5,12,208,252
9,6,3,252,312
9,7,2,397,438
9,8,5,438,509
9,9,4,509,557
9,10,13,641,714
9,11,10,714,741
9,12,1,741,806
9,13,14,1081,1111
9,14,9,806,860
9,15,10,1001,1037
9,16,2,1067,1081
9,17,11,943,1001
9,18,6,312,397
9,19,9,1144,1156
9,20,2,1037,1067
9,21,7,557,641
9,22,8,860,943
9,23,11,1111,1144
10,1,8,0,82
10,2,6,82,125
10,3,11,125,200
10,4,14,200,253
10,5,14,335,355
10,6,3,355,415
10,7,14,415,451
10,8,8,451,538
10,9,15,589,612
10,10,15,612,666
10,11,11,666,717
10,12,13,717,749
10,13,13,749,785
10,14,4,839,949
10,15,13,949,1016
10,16,13,1016,1070
10,17,9,538,589
10,18,2,1081,1098
10,19,10,253,304
