1,1,1,0,40
1,2,11,40,93
1,3,10,146,167
1,4,11,167,183
1,5,8,183,253
1,6,15,253,275
1,7,15,275,329
1,8,2,351,379
1,9,4,425,492
1,10,8,492,513
1,11,15,513,579
1,12,10,579,608
1,13,12,608,619
1,14,8,753,819
1,15,13,819,922
2,1,2,0,37
2,2,2,37,107
2,3,3,107,171
2,4,13,231,272
2,5,13,272,339
2,6,13,339,409
2,7,8,418,439
2,8,2,439,522
2,9,5,522,529
2,10,14,529,544
2,11,3,574,659
2,12,9,659,676
2,13,2,676,753
2,14,9,798,834
2,15,4,834,899
2,16,8,899,948
2,17,5,1009,1070
2,18,5,544,571
2,19,11,183,225
2,20,2,753,796
3,1,8,0,80
3,2,8,80,144
3,3,9,160,216
3,4,2,288,325
3,5,6,351,421
3,6,11,421,496
3,7,1,496,515
3,8,6,515,583
3,9,1,643,697
3,10,12,697,734
3,11,11,734,780
3,12,11,780,816
3,13,11,816,849
3,14,3,849,919
3,15,5,919,954
3,16,11,954,999
3,17,6,1022,1068
3,18,12,1068,1128
3,19,11,583,643
3,20,2,325,351
3,21,15,144,160
3,22,14,999,1022
3,23,2,216,288
4,1,4,0,59
4,2,7,59,148
4,3,1,148,202
4,4,5,202,240
4,5,11,240,306
4,6,4,306,367
4,7,8,367,418
4,8,14,418,497
4,9,8,513,543
4,10,2,543,611
4,11,1,611,628
4,12,4,628,689
4,13,4,689,718
4,14,1,718,800
4,15,11,1076,1113
4,16,12,800,905
4,17,8,1007,1041
4,18,2,939,1007
5,1,3,0,89
5,2,9,89,160
5,3,13,160,231
5,4,4,231,260
5,5,9,260,294
5,6,1,294,334
5,7,14,334,389
5,8,5,389,420
5,9,10,420,487
5,10,11,496,532
5,11,1,532,596
5,12,7,596,652
5,13,3,659,754
5,14,12,754,792
5,15,13,792,819
5,16,2,819,863
5,17,1,863,938
5,18,14,938,985
5,19,10,985,1032
5,20,9,1032,1099
5,21,14,1099,1128
6,1,15,0,104
6,2,12,193,252
6,3,3,501,574
6,4,9,574,640
6,5,12,640,655
6,6,4,739,763
6,7,4,763,788
6,8,6,788,803
6,9,2,863,939
6,10,5,104,193
6,11,5,333,386
6,12,15,490,501
6,13,15,655,739
6,14,9,294,333
6,15,15,418,476
7,1,10,108,146
7,2,3,205,299
7,3,12,299,325
7,4,11,532,573
7,5,13,653,769
7,6,14,825,879
7,7,15,879,966
7,8,15,966,1012
7,9,15,1099,1125
7,10,3,418,459
7,11,15,371,418
7,12,3,325,371
7,13,6,583,653
7,14,11,1012,1076
7,15,14,32,108
7,16,4,181,192
7,17,5,0,32
8,1,12,0,52
8,2,7,148,192
8,3,3,192,205
8,4,10,253,298
8,5,9,333,400
8,6,13,409,453
8,7,4,537,602
8,8,7,684,710
8,9,8,710,753
8,10,15,753,799
8,11,14,799,825
8,12,6,825,900
8,13,14,900,935
8,14,5,954,1009
8,15,12,1009,1053
8,16,4,1053,1086
8,17,2,1108,1123
8,18,7,298,321
8,19,1,205,247
8,20,14,602,684
8,21,11,93,142
8,22,5,52,76
8,23,7,453,537
8,24,13,935,953
8,25,13,1086,1108
9,1,8,253,308
9,2,6,425,476
9,3,13,490,545
9,4,12,545,579
9,5,13,579,620
9,6,8,620,688
9,7,3,777,805
9,8,7,805,873
9,9,9,873,909
9,10,7,909,958
9,11,13,958,985
9,12,1,985,1058
9,13,7,1099,1131
9,14,12,53,121
9,15,15,1058,1099
9,16,9,37,53
9,17,4,121,181
9,18,10,181,253
9,19,15,476,490
9,20,4,398,425
9,21,11,308,398
9,22,6,688,777
9,23,9,0,37
10,1,10,0,74
10,2,1,74,111
10,3,14,111,157
10,4,14,157,204
10,5,6,204,240
10,6,6,240,285
10,7,6,285,330
10,8,1,334,411
10,9,7,411,438
10,10,9,438,500
10,11,2,611,657
10,12,11,657,688
10,13,14,688,727
10,14,9,727,798
10,15,1,800,851
10,16,12,905,957
10,17,6,957,1018
10,18,2,1018,1037
10,19,12,500,542
