1,1,4,0,16
1,2,9,86,157
1,3,6,157,217
1,4,4,246,276
1,5,2,297,338
2,1,5,0,41
2,2,3,220,255
2,3,7,308,330
2,4,10,386,401
2,5,1,155,179
3,1,4,16,31
3,2,5,338,375
3,3,7,249,282
3,4,5,193,223
3,5,5,41,92
4,1,8,57,130
4,2,10,229,277
4,3,4,288,322
4,4,1,351,400
4,5,3,179,220
5,1,8,0,57
5,2,1,95,155
5,3,4,165,187
5,4,9,221,291
5,5,2,338,375
6,1,9,0,86
6,2,6,217,277
6,3,3,386,395
6,4,10,328,386
6,5,8,130,199
7,1,1,0,54
7,2,4,74,165
7,3,5,223,249
7,4,7,345,359
7,5,6,369,387
8,1,9,157,164
8,2,7,195,218
8,3,8,275,311
8,4,3,328,360
8,5,7,40,118
9,1,6,110,116
9,2,4,187,246
9,3,5,375,400
9,4,10,277,328
9,5,4,31,74
10,1,6,97,110
10,2,1,313,351
10,3,6,387,393
10,4,2,393,400
10,5,7,118,195
11,1,6,39,97
11,2,2,245,297
11,3,2,177,245
11,4,6,116,155
11,5,3,395,401
12,1,7,0,40
12,2,10,93,140
12,3,3,294,307
12,4,8,199,275
12,5,4,322,392
13,1,2,0,53
13,2,10,67,93
13,3,5,128,193
13,4,4,282,288
13,5,9,291,379
14,1,7,282,308
14,2,2,375,393
14,3,2,121,177
14,4,3,308,328
14,5,1,54,95
15,1,6,27,39
15,2,2,53,121
15,3,4,276,282
15,4,8,311,322
15,5,9,379,395
16,1,6,0,27
16,2,3,61,101
16,3,1,245,313
16,4,8,322,341
16,5,9,164,221
17,1,10,0,67
17,2,5,92,128
17,3,10,140,201
17,4,6,277,369
17,5,7,372,397
18,1,7,218,249
18,2,7,330,345
18,3,3,360,377
18,4,4,392,395
18,5,3,377,386
19,1,3,0,61
19,2,1,179,245
19,3,8,341,401
19,4,3,101,179
19,5,5,249,338
20,1,3,255,272
20,2,3,272,294
20,3,7,359,372
20,4,10,201,229
20,5,6,393,401
